instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,dteday
8669,1,1,1,23,0,0,0,1,0.44,0.4394,0.51,0.2985,4,25,29,2012B01B01
8670,1,1,1,0,1,1,0,1,0.4,0.4091,0.4,0.4627,8,31,39,2012B01B02
8671,1,1,1,1,1,1,0,1,0.36,0.3333,0.43,0.4179,1,11,12,2012B01B02
8672,1,1,1,2,1,1,0,1,0.36,0.3182,0.34,0.4478,1,6,7,2012B01B02
8673,1,1,1,4,1,1,0,1,0.28,0.2576,0.45,0.3284,0,4,4,2012B01B02
8674,1,1,1,5,1,1,0,1,0.28,0.2576,0.45,0.3284,1,3,4,2012B01B02
8675,1,1,1,6,1,1,0,1,0.26,0.2273,0.41,0.3881,0,14,14,2012B01B02
8676,1,1,1,7,1,1,0,1,0.24,0.2121,0.32,0.3881,0,16,16,2012B01B02
8677,1,1,1,8,1,1,0,1,0.24,0.2273,0.35,0.2537,2,51,53,2012B01B02
8678,1,1,1,9,1,1,0,1,0.24,0.2576,0.35,0,15,53,68,2012B01B02
8679,1,1,1,10,1,1,0,1,0.26,0.2424,0.35,0.2836,20,89,109,2012B01B02
8680,1,1,1,11,1,1,0,1,0.26,0.2121,0.35,0.4925,33,142,175,2012B01B02
8681,1,1,1,12,1,1,0,1,0.28,0.2727,0.36,0.2537,41,161,202,2012B01B02
8682,1,1,1,13,1,1,0,1,0.3,0.2727,0.36,0.2985,26,150,176,2012B01B02
8683,1,1,1,14,1,1,0,1,0.3,0.2727,0.36,0.4179,10,141,151,2012B01B02
8684,1,1,1,15,1,1,0,1,0.28,0.2424,0.38,0.4478,29,139,168,2012B01B02
8685,1,1,1,16,1,1,0,1,0.26,0.2273,0.35,0.4179,10,144,154,2012B01B02
8686,1,1,1,17,1,1,0,1,0.26,0.2273,0.35,0.3881,17,136,153,2012B01B02
8687,1,1,1,18,1,1,0,1,0.26,0.2424,0.33,0.2537,13,113,126,2012B01B02
8688,1,1,1,19,1,1,0,1,0.24,0.2273,0.38,0.2239,4,89,93,2012B01B02
8689,1,1,1,20,1,1,0,1,0.24,0.2273,0.41,0.2239,5,83,88,2012B01B02
8690,1,1,1,21,1,1,0,2,0.24,0.2121,0.41,0.3284,3,63,66,2012B01B02
8691,1,1,1,22,1,1,0,2,0.22,0.2121,0.44,0.2836,3,36,39,2012B01B02
8692,1,1,1,23,1,1,0,1,0.22,0.2121,0.44,0.2537,2,32,34,2012B01B02
8693,1,1,1,0,0,2,1,1,0.2,0.197,0.51,0.2537,0,13,13,2012B01B03
8694,1,1,1,1,0,2,1,1,0.18,0.1818,0.55,0.2239,1,5,6,2012B01B03
8695,1,1,1,2,0,2,1,1,0.18,0.1667,0.51,0.2537,0,3,3,2012B01B03
8696,1,1,1,3,0,2,1,1,0.16,0.1364,0.55,0.2836,0,2,2,2012B01B03
8697,1,1,1,4,0,2,1,1,0.16,0.1515,0.55,0.2537,0,5,5,2012B01B03
8698,1,1,1,5,0,2,1,1,0.14,0.1364,0.54,0.194,0,12,12,2012B01B03
8699,1,1,1,6,0,2,1,1,0.14,0.1212,0.59,0.2836,4,81,85,2012B01B03
8700,1,1,1,7,0,2,1,1,0.14,0.1212,0.59,0.2537,2,168,170,2012B01B03
8701,1,1,1,8,0,2,1,1,0.16,0.1364,0.55,0.2836,5,349,354,2012B01B03
8702,1,1,1,9,0,2,1,1,0.16,0.1364,0.5,0.2836,8,145,153,2012B01B03
8703,1,1,1,10,0,2,1,1,0.16,0.1212,0.47,0.4627,5,55,60,2012B01B03
8704,1,1,1,11,0,2,1,1,0.18,0.1364,0.37,0.5224,12,63,75,2012B01B03
8705,1,1,1,12,0,2,1,1,0.18,0.1364,0.37,0.5224,4,70,74,2012B01B03
8706,1,1,1,13,0,2,1,1,0.18,0.1212,0.34,0.6567,5,68,73,2012B01B03
8707,1,1,1,14,0,2,1,1,0.16,0.1212,0.43,0.5224,7,72,79,2012B01B03
8708,1,1,1,15,0,2,1,1,0.16,0.1212,0.37,0.4179,9,68,77,2012B01B03
8709,1,1,1,16,0,2,1,1,0.14,0.0909,0.39,0.5821,7,129,136,2012B01B03
8710,1,1,1,17,0,2,1,1,0.14,0.1061,0.26,0.4627,4,241,245,2012B01B03
8711,1,1,1,18,0,2,1,1,0.14,0.0909,0.26,0.5224,10,214,224,2012B01B03
8712,1,1,1,19,0,2,1,1,0.12,0.0909,0.28,0.4179,4,152,156,2012B01B03
8713,1,1,1,20,0,2,1,1,0.12,0.1212,0.33,0.2537,0,115,115,2012B01B03
8714,1,1,1,21,0,2,1,1,0.1,0.1061,0.36,0.2239,2,66,68,2012B01B03
8715,1,1,1,22,0,2,1,1,0.1,0.1061,0.46,0.2537,0,33,33,2012B01B03
8716,1,1,1,23,0,2,1,1,0.1,0.0758,0.46,0.3881,0,18,18,2012B01B03
8717,1,1,1,0,0,3,1,1,0.08,0.0606,0.42,0.3284,0,9,9,2012B01B04
8718,1,1,1,1,0,3,1,1,0.04,0.0303,0.38,0.2985,0,3,3,2012B01B04
8719,1,1,1,2,0,3,1,1,0.02,0.0152,0.34,0.2836,0,1,1,2012B01B04
8720,1,1,1,3,0,3,1,1,0.02,0.0152,0.34,0.2836,0,1,1,2012B01B04
8721,1,1,1,4,0,3,1,1,0.02,0.0455,0.41,0.194,0,2,2,2012B01B04
8722,1,1,1,5,0,3,1,1,0.02,0.0455,0.41,0.194,0,14,14,2012B01B04
8723,1,1,1,6,0,3,1,1,0.02,0.0455,0.41,0.1642,0,59,59,2012B01B04
8724,1,1,1,7,0,3,1,1,0.02,0.0455,0.44,0.194,1,151,152,2012B01B04
8725,1,1,1,8,0,3,1,1,0.02,0.0606,0.44,0.1343,5,310,315,2012B01B04
8726,1,1,1,9,0,3,1,1,0.04,0.0606,0.45,0.1343,7,173,180,2012B01B04
8727,1,1,1,10,0,3,1,1,0.06,0.1061,0.45,0,7,57,64,2012B01B04
8728,1,1,1,11,0,3,1,2,0.08,0.1212,0.42,0.0896,6,40,46,2012B01B04
8729,1,1,1,12,0,3,1,2,0.1,0.1061,0.46,0.194,9,75,84,2012B01B04
8730,1,1,1,13,0,3,1,2,0.14,0.1212,0.43,0.2537,9,82,91,2012B01B04
8731,1,1,1,14,0,3,1,2,0.14,0.1212,0.46,0.2537,6,69,75,2012B01B04
8732,1,1,1,15,0,3,1,2,0.18,0.1515,0.37,0.3284,9,81,90,2012B01B04
8733,1,1,1,16,0,3,1,2,0.18,0.1667,0.4,0.2836,8,123,131,2012B01B04
8734,1,1,1,17,0,3,1,2,0.2,0.197,0.4,0.194,9,272,281,2012B01B04
8735,1,1,1,18,0,3,1,2,0.2,0.2121,0.37,0.1343,9,280,289,2012B01B04
8736,1,1,1,19,0,3,1,2,0.2,0.2273,0.4,0.1045,2,182,184,2012B01B04
8737,1,1,1,20,0,3,1,2,0.2,0.197,0.4,0.194,2,121,123,2012B01B04
8738,1,1,1,21,0,3,1,2,0.2,0.2576,0.44,0,2,88,90,2012B01B04
8739,1,1,1,22,0,3,1,2,0.2,0.2273,0.47,0.0896,4,48,52,2012B01B04
8740,1,1,1,23,0,3,1,2,0.2,0.2273,0.44,0.1045,0,32,32,2012B01B04
8741,1,1,1,0,0,4,1,2,0.22,0.2273,0.47,0.194,1,13,14,2012B01B05
8742,1,1,1,1,0,4,1,1,0.2,0.2273,0.51,0.0896,0,5,5,2012B01B05
8743,1,1,1,2,0,4,1,1,0.2,0.2273,0.51,0.0896,0,4,4,2012B01B05
8744,1,1,1,3,0,4,1,1,0.2,0.2576,0.61,0,0,4,4,2012B01B05
8745,1,1,1,4,0,4,1,2,0.2,0.2273,0.59,0.0896,0,5,5,2012B01B05
8746,1,1,1,5,0,4,1,2,0.2,0.2273,0.59,0.0896,0,26,26,2012B01B05
8747,1,1,1,6,0,4,1,2,0.2,0.2121,0.75,0.1343,0,78,78,2012B01B05
8748,1,1,1,7,0,4,1,2,0.2,0.2273,0.69,0.0896,3,212,215,2012B01B05
8749,1,1,1,8,0,4,1,2,0.2,0.2576,0.75,0,11,377,388,2012B01B05
8750,1,1,1,9,0,4,1,2,0.22,0.2727,0.69,0,7,220,227,2012B01B05
8751,1,1,1,10,0,4,1,2,0.24,0.2576,0.52,0.0896,5,81,86,2012B01B05
8752,1,1,1,11,0,4,1,1,0.3,0.3333,0.49,0,6,78,84,2012B01B05
8753,1,1,1,12,0,4,1,1,0.3,0.2879,0.49,0.2537,6,114,120,2012B01B05
8754,1,1,1,13,0,4,1,1,0.34,0.303,0.42,0.2985,6,112,118,2012B01B05
8755,1,1,1,14,0,4,1,1,0.34,0.3182,0.39,0.2836,13,104,117,2012B01B05
8756,1,1,1,15,0,4,1,1,0.36,0.3333,0.34,0.2836,6,113,119,2012B01B05
8757,1,1,1,16,0,4,1,1,0.36,0.3333,0.34,0.2836,19,178,197,2012B01B05
8758,1,1,1,17,0,4,1,2,0.36,0.3485,0.34,0.194,19,393,412,2012B01B05
8759,1,1,1,18,0,4,1,1,0.34,0.3333,0.36,0.1642,9,374,383,2012B01B05
8760,1,1,1,19,0,4,1,1,0.34,0.3485,0.34,0.0896,10,255,265,2012B01B05
8761,1,1,1,20,0,4,1,1,0.3,0.3333,0.49,0,5,172,177,2012B01B05
8762,1,1,1,21,0,4,1,1,0.26,0.2727,0.6,0.1343,9,88,97,2012B01B05
8763,1,1,1,22,0,4,1,1,0.26,0.2576,0.6,0.1642,1,70,71,2012B01B05
8764,1,1,1,23,0,4,1,1,0.24,0.2576,0.7,0.1045,4,56,60,2012B01B05
8765,1,1,1,0,0,5,1,1,0.22,0.2576,0.75,0.0896,1,24,25,2012B01B06
8766,1,1,1,1,0,5,1,1,0.22,0.2727,0.75,0,2,6,8,2012B01B06
8767,1,1,1,2,0,5,1,1,0.22,0.2273,0.69,0.1642,2,3,5,2012B01B06
8768,1,1,1,3,0,5,1,1,0.22,0.2424,0.69,0.1045,1,3,4,2012B01B06
8769,1,1,1,4,0,5,1,1,0.22,0.2273,0.69,0.1343,0,3,3,2012B01B06
8770,1,1,1,5,0,5,1,2,0.2,0.2121,0.8,0.1343,0,13,13,2012B01B06
8771,1,1,1,6,0,5,1,2,0.22,0.2424,0.73,0.1045,1,69,70,2012B01B06
8772,1,1,1,7,0,5,1,2,0.24,0.2879,0.65,0,4,201,205,2012B01B06
8773,1,1,1,8,0,5,1,1,0.24,0.2424,0.7,0.1343,11,436,447,2012B01B06
8774,1,1,1,9,0,5,1,1,0.24,0.2424,0.7,0.1642,4,237,241,2012B01B06
8775,1,1,1,10,0,5,1,1,0.26,0.2576,0.65,0.194,14,102,116,2012B01B06
8776,1,1,1,11,0,5,1,1,0.3,0.303,0.56,0.1642,8,130,138,2012B01B06
8777,1,1,1,12,0,5,1,1,0.36,0.3333,0.5,0.2537,23,168,191,2012B01B06
8778,1,1,1,13,0,5,1,1,0.4,0.4091,0.43,0.2836,16,188,204,2012B01B06
8779,1,1,1,14,0,5,1,1,0.46,0.4545,0.36,0.194,26,152,178,2012B01B06
8780,1,1,1,15,0,5,1,1,0.52,0.5,0.27,0.2537,44,178,222,2012B01B06
8781,1,1,1,16,0,5,1,1,0.52,0.5,0.27,0.2836,35,259,294,2012B01B06
8782,1,1,1,17,0,5,1,1,0.46,0.4545,0.36,0.2239,20,456,476,2012B01B06
8783,1,1,1,18,0,5,1,1,0.5,0.4848,0.29,0.2537,28,391,419,2012B01B06
8784,1,1,1,19,0,5,1,1,0.46,0.4545,0.33,0.2836,11,261,272,2012B01B06
8785,1,1,1,20,0,5,1,1,0.42,0.4242,0.41,0.194,14,163,177,2012B01B06
8786,1,1,1,21,0,5,1,1,0.4,0.4091,0.43,0.2239,17,137,154,2012B01B06
8787,1,1,1,22,0,5,1,1,0.36,0.3485,0.5,0.194,12,123,135,2012B01B06
8788,1,1,1,23,0,5,1,1,0.36,0.3788,0.5,0,13,88,101,2012B01B06
8789,1,1,1,0,0,6,0,1,0.36,0.3485,0.5,0.1642,2,77,79,2012B01B07
8790,1,1,1,1,0,6,0,1,0.38,0.3939,0.46,0.1642,6,56,62,2012B01B07
8791,1,1,1,2,0,6,0,1,0.36,0.3636,0.5,0.1045,2,36,38,2012B01B07
8792,1,1,1,3,0,6,0,1,0.32,0.3333,0.57,0.1045,1,19,20,2012B01B07
8793,1,1,1,4,0,6,0,1,0.32,0.3333,0.57,0.0896,1,9,10,2012B01B07
8794,1,1,1,5,0,6,0,1,0.26,0.2727,0.75,0.1045,2,7,9,2012B01B07
8795,1,1,1,6,0,6,0,1,0.26,0.2727,0.75,0.1045,0,7,7,2012B01B07
8796,1,1,1,7,0,6,0,1,0.22,0.2273,0.87,0.194,0,20,20,2012B01B07
8797,1,1,1,8,0,6,0,1,0.24,0.2576,0.75,0.1045,0,64,64,2012B01B07
8798,1,1,1,9,0,6,0,1,0.22,0.2273,0.8,0.1343,14,116,130,2012B01B07
8799,1,1,1,10,0,6,0,1,0.28,0.303,0.75,0.0896,43,160,203,2012B01B07
8800,1,1,1,11,0,6,0,1,0.34,0.3182,0.57,0.2239,74,250,324,2012B01B07
8801,1,1,1,12,0,6,0,1,0.4,0.4091,0.43,0.2239,100,276,376,2012B01B07
8802,1,1,1,13,0,6,0,1,0.44,0.4394,0.44,0.194,149,296,445,2012B01B07
8803,1,1,1,14,0,6,0,1,0.5,0.4848,0.42,0.2836,156,356,512,2012B01B07
8804,1,1,1,15,0,6,0,1,0.58,0.5455,0.37,0.2985,132,317,449,2012B01B07
8805,1,1,1,16,0,6,0,2,0.56,0.5303,0.37,0.2836,133,268,401,2012B01B07
8806,1,1,1,17,0,6,0,2,0.54,0.5152,0.43,0.1343,87,235,322,2012B01B07
8807,1,1,1,18,0,6,0,1,0.54,0.5152,0.45,0.1343,49,248,297,2012B01B07
8808,1,1,1,19,0,6,0,1,0.52,0.5,0.42,0.1045,44,171,215,2012B01B07
8809,1,1,1,20,0,6,0,1,0.5,0.4848,0.39,0.2537,21,149,170,2012B01B07
8810,1,1,1,21,0,6,0,1,0.44,0.4394,0.44,0.2239,22,118,140,2012B01B07
8811,1,1,1,22,0,6,0,1,0.44,0.4394,0.38,0.2537,16,93,109,2012B01B07
8812,1,1,1,23,0,6,0,1,0.42,0.4242,0.38,0.2239,16,103,119,2012B01B07
8813,1,1,1,0,0,0,0,1,0.38,0.3939,0.4,0.2836,14,77,91,2012B01B08
8814,1,1,1,1,0,0,0,1,0.34,0.3333,0.42,0.194,10,62,72,2012B01B08
8815,1,1,1,2,0,0,0,1,0.36,0.3333,0.37,0.2836,10,57,67,2012B01B08
8816,1,1,1,3,0,0,0,1,0.34,0.3333,0.42,0.1343,6,26,32,2012B01B08
8817,1,1,1,4,0,0,0,1,0.32,0.303,0.49,0.2537,2,4,6,2012B01B08
8818,1,1,1,5,0,0,0,2,0.32,0.3333,0.49,0.1045,0,2,2,2012B01B08
8819,1,1,1,6,0,0,0,2,0.3,0.3333,0.52,0,0,2,2,2012B01B08
8820,1,1,1,7,0,0,0,2,0.3,0.3333,0.52,0,1,23,24,2012B01B08
8821,1,1,1,8,0,0,0,1,0.3,0.303,0.52,0.1343,4,53,57,2012B01B08
8822,1,1,1,9,0,0,0,1,0.32,0.3333,0.53,0.1343,23,102,125,2012B01B08
8823,1,1,1,10,0,0,0,1,0.34,0.3333,0.49,0.1642,27,181,208,2012B01B08
8824,1,1,1,11,0,0,0,1,0.36,0.3485,0.46,0.2239,55,201,256,2012B01B08
8825,1,1,1,12,0,0,0,1,0.38,0.3939,0.43,0.2239,78,273,351,2012B01B08
8826,1,1,1,13,0,0,0,1,0.4,0.4091,0.37,0.2985,77,266,343,2012B01B08
8827,1,1,1,14,0,0,0,1,0.4,0.4091,0.4,0.194,75,253,328,2012B01B08
8828,1,1,1,15,0,0,0,1,0.4,0.4091,0.37,0.2836,89,241,330,2012B01B08
8829,1,1,1,16,0,0,0,1,0.4,0.4091,0.37,0.2985,58,256,314,2012B01B08
8830,1,1,1,17,0,0,0,1,0.38,0.3939,0.4,0.2239,22,197,219,2012B01B08
8831,1,1,1,18,0,0,0,1,0.34,0.3182,0.46,0.2239,19,162,181,2012B01B08
8832,1,1,1,19,0,0,0,1,0.32,0.3182,0.49,0.194,8,104,112,2012B01B08
8833,1,1,1,20,0,0,0,1,0.3,0.303,0.52,0.1642,7,119,126,2012B01B08
8834,1,1,1,21,0,0,0,1,0.28,0.2727,0.56,0.2239,10,81,91,2012B01B08
8835,1,1,1,22,0,0,0,1,0.26,0.2727,0.6,0.1045,4,54,58,2012B01B08
8836,1,1,1,23,0,0,0,1,0.26,0.2424,0.56,0.2537,0,30,30,2012B01B08
8837,1,1,1,0,0,1,1,1,0.24,0.2273,0.6,0.2239,3,12,15,2012B01B09
8838,1,1,1,1,0,1,1,1,0.24,0.2424,0.6,0.1343,1,4,5,2012B01B09
8839,1,1,1,2,0,1,1,1,0.24,0.2424,0.56,0.1343,2,3,5,2012B01B09
8840,1,1,1,3,0,1,1,1,0.24,0.2424,0.52,0.1642,0,3,3,2012B01B09
8841,1,1,1,4,0,1,1,1,0.22,0.2424,0.64,0.1045,0,4,4,2012B01B09
8842,1,1,1,5,0,1,1,2,0.2,0.2273,0.64,0.0896,0,21,21,2012B01B09
8843,1,1,1,6,0,1,1,2,0.22,0.2273,0.6,0.1343,3,85,88,2012B01B09
8844,1,1,1,7,0,1,1,2,0.22,0.2424,0.6,0.1045,1,239,240,2012B01B09
8845,1,1,1,8,0,1,1,2,0.22,0.2576,0.55,0.0896,13,407,420,2012B01B09
8846,1,1,1,9,0,1,1,2,0.22,0.2727,0.64,0,9,188,197,2012B01B09
8847,1,1,1,10,0,1,1,1,0.24,0.2879,0.6,0,13,95,108,2012B01B09
8848,1,1,1,11,0,1,1,2,0.26,0.2879,0.56,0.0896,6,82,88,2012B01B09
8849,1,1,1,12,0,1,1,2,0.26,0.2727,0.56,0.1045,10,93,103,2012B01B09
8850,1,1,1,13,0,1,1,2,0.26,0.2727,0.56,0.1045,3,77,80,2012B01B09
8851,1,1,1,14,0,1,1,3,0.22,0.2273,0.75,0.1642,5,45,50,2012B01B09
8852,1,1,1,15,0,1,1,3,0.22,0.2273,0.75,0.1642,5,64,69,2012B01B09
8853,1,1,1,16,0,1,1,3,0.22,0.2576,0.87,0.0896,3,46,49,2012B01B09
8854,1,1,1,17,0,1,1,3,0.22,0.2727,0.87,0,5,147,152,2012B01B09
8855,1,1,1,18,0,1,1,4,0.2,0.2273,0.86,0.0896,6,158,164,2012B01B09
8856,1,1,1,19,0,1,1,3,0.2,0.2273,0.93,0.0896,3,187,190,2012B01B09
8857,1,1,1,20,0,1,1,2,0.2,0.2273,0.86,0.0896,5,127,132,2012B01B09
8858,1,1,1,21,0,1,1,2,0.2,0.2576,0.93,0,1,78,79,2012B01B09
8859,1,1,1,22,0,1,1,2,0.2,0.2273,0.92,0.1045,8,54,62,2012B01B09
8860,1,1,1,23,0,1,1,2,0.22,0.2424,0.87,0.1045,1,51,52,2012B01B09
8861,1,1,1,0,0,2,1,2,0.22,0.2424,0.87,0.1045,0,14,14,2012B01B10
8862,1,1,1,1,0,2,1,2,0.22,0.2424,0.93,0.1045,2,3,5,2012B01B10
8863,1,1,1,2,0,2,1,2,0.22,0.2273,0.87,0.1642,2,2,4,2012B01B10
8864,1,1,1,4,0,2,1,2,0.2,0.2121,0.86,0.1642,0,4,4,2012B01B10
8865,1,1,1,5,0,2,1,1,0.4,0.4091,0.47,0.2239,0,23,23,2012B01B10
8866,1,1,1,6,0,2,1,2,0.18,0.1818,0.93,0.194,0,79,79,2012B01B10
8867,1,1,1,7,0,2,1,2,0.18,0.197,0.93,0.1642,3,219,222,2012B01B10
8868,1,1,1,8,0,2,1,2,0.18,0.197,0.93,0.1642,6,465,471,2012B01B10
8869,1,1,1,9,0,2,1,2,0.18,0.197,0.93,0.1642,11,184,195,2012B01B10
8870,1,1,1,10,0,2,1,2,0.18,0.197,0.93,0.1642,3,80,83,2012B01B10
8871,1,1,1,11,0,2,1,1,0.42,0.4242,0.38,0.2985,8,93,101,2012B01B10
8872,1,1,1,12,0,2,1,1,0.42,0.4242,0.38,0.2985,13,127,140,2012B01B10
8873,1,1,1,13,0,2,1,1,0.42,0.4242,0.38,0.2985,15,163,178,2012B01B10
8874,1,1,1,14,0,2,1,1,0.42,0.4242,0.38,0.2985,10,96,106,2012B01B10
8875,1,1,1,15,0,2,1,1,0.42,0.4242,0.38,0.2985,17,119,136,2012B01B10
8876,1,1,1,16,0,2,1,1,0.42,0.4242,0.38,0.3582,15,225,240,2012B01B10
8877,1,1,1,17,0,2,1,1,0.42,0.4242,0.38,0.2537,14,446,460,2012B01B10
8878,1,1,1,18,0,2,1,1,0.4,0.4091,0.4,0.1045,13,372,385,2012B01B10
8879,1,1,1,19,0,2,1,1,0.38,0.3939,0.46,0.1045,11,270,281,2012B01B10
8880,1,1,1,20,0,2,1,1,0.34,0.3485,0.53,0.1045,10,190,200,2012B01B10
8881,1,1,1,21,0,2,1,1,0.32,0.3333,0.66,0.0896,7,109,116,2012B01B10
8882,1,1,1,22,0,2,1,1,0.3,0.303,0.7,0.0896,10,104,114,2012B01B10
8883,1,1,1,23,0,2,1,1,0.26,0.2727,0.81,0.1045,3,38,41,2012B01B10
8884,1,1,1,0,0,3,1,1,0.26,0.303,0.81,0,2,26,28,2012B01B11
8885,1,1,1,1,0,3,1,1,0.24,0.2576,0.87,0.0896,1,6,7,2012B01B11
8886,1,1,1,2,0,3,1,1,0.2,0.2121,0.85,0.1642,0,5,5,2012B01B11
8887,1,1,1,3,0,3,1,1,0.22,0.2727,0.8,0,0,4,4,2012B01B11
8888,1,1,1,4,0,3,1,1,0.2,0.2121,0.8,0.1343,0,2,2,2012B01B11
8889,1,1,1,5,0,3,1,1,0.2,0.2121,0.8,0.1343,0,22,22,2012B01B11
8890,1,1,1,6,0,3,1,1,0.2,0.2121,0.86,0.1343,2,72,74,2012B01B11
8891,1,1,1,7,0,3,1,1,0.2,0.2121,0.8,0.1343,9,247,256,2012B01B11
8892,1,1,1,8,0,3,1,1,0.2,0.2273,0.82,0.1045,11,488,499,2012B01B11
8893,1,1,1,9,0,3,1,2,0.2,0.2121,0.86,0.1343,7,218,225,2012B01B11
8894,1,1,1,10,0,3,1,2,0.24,0.2424,0.87,0.1343,13,84,97,2012B01B11
8895,1,1,1,11,0,3,1,2,0.26,0.2879,0.87,0.0896,9,90,99,2012B01B11
8896,1,1,1,12,0,3,1,3,0.3,0.3333,0.81,0,4,51,55,2012B01B11
8897,1,1,1,13,0,3,1,3,0.32,0.3485,0.76,0,8,57,65,2012B01B11
8898,1,1,1,14,0,3,1,3,0.32,0.3333,0.81,0.1045,3,70,73,2012B01B11
8899,1,1,1,15,0,3,1,2,0.34,0.3485,0.87,0.0896,6,73,79,2012B01B11
8900,1,1,1,16,0,3,1,2,0.34,0.3182,0.87,0.2537,6,112,118,2012B01B11
8901,1,1,1,17,0,3,1,3,0.34,0.3182,0.87,0.2239,6,128,134,2012B01B11
8902,1,1,1,18,0,3,1,3,0.34,0.3333,0.87,0.194,2,96,98,2012B01B11
8903,1,1,1,19,0,3,1,3,0.32,0.303,0.93,0.2239,1,92,93,2012B01B11
8904,1,1,1,20,0,3,1,3,0.32,0.3182,0.93,0.1642,2,55,57,2012B01B11
8905,1,1,1,21,0,3,1,3,0.34,0.3182,0.87,0.2239,0,29,29,2012B01B11
8906,1,1,1,22,0,3,1,3,0.34,0.3333,0.87,0.194,0,49,49,2012B01B11
8907,1,1,1,23,0,3,1,3,0.34,0.3182,0.87,0.2239,0,9,9,2012B01B11
8908,1,1,1,0,0,4,1,3,0.34,0.3333,0.93,0.194,0,3,3,2012B01B12
8909,1,1,1,1,0,4,1,3,0.36,0.3485,0.93,0.194,0,3,3,2012B01B12
8910,1,1,1,2,0,4,1,3,0.36,0.3485,0.93,0.2537,1,1,2,2012B01B12
8911,1,1,1,3,0,4,1,3,0.36,0.3485,0.93,0.2537,0,3,3,2012B01B12
8912,1,1,1,4,0,4,1,3,0.36,0.3485,0.93,0.194,0,2,2,2012B01B12
8913,1,1,1,5,0,4,1,3,0.34,0.3485,0.93,0.0896,0,16,16,2012B01B12
8914,1,1,1,6,0,4,1,3,0.36,0.3485,0.93,0.1343,1,88,89,2012B01B12
8915,1,1,1,7,0,4,1,2,0.34,0.3182,0.87,0.2836,2,218,220,2012B01B12
8916,1,1,1,8,0,4,1,1,0.32,0.3182,0.81,0.194,11,497,508,2012B01B12
8917,1,1,1,9,0,4,1,1,0.32,0.3333,0.81,0.1045,10,220,230,2012B01B12
8918,1,1,1,10,0,4,1,1,0.34,0.3485,0.81,0.1045,6,84,90,2012B01B12
8919,1,1,1,11,0,4,1,2,0.34,0.3485,0.81,0.1045,18,101,119,2012B01B12
8920,1,1,1,12,0,4,1,2,0.34,0.3485,0.81,0.1045,14,130,144,2012B01B12
8921,1,1,1,13,0,4,1,1,0.42,0.4242,0.77,0.1642,13,170,183,2012B01B12
8922,1,1,1,14,0,4,1,1,0.42,0.4242,0.77,0.1642,24,132,156,2012B01B12
8923,1,1,1,15,0,4,1,1,0.44,0.4394,0.72,0.1343,32,156,188,2012B01B12
8924,1,1,1,16,0,4,1,1,0.46,0.4545,0.67,0.194,33,248,281,2012B01B12
8925,1,1,1,17,0,4,1,1,0.46,0.4545,0.63,0.1642,23,472,495,2012B01B12
8926,1,1,1,18,0,4,1,1,0.44,0.4394,0.67,0.194,22,399,421,2012B01B12
8927,1,1,1,19,0,4,1,2,0.42,0.4242,0.71,0.1642,17,313,330,2012B01B12
8928,1,1,1,20,0,4,1,2,0.42,0.4242,0.71,0.194,11,229,240,2012B01B12
8929,1,1,1,21,0,4,1,1,0.44,0.4394,0.67,0.1343,12,162,174,2012B01B12
8930,1,1,1,22,0,4,1,1,0.38,0.3939,0.76,0.2985,12,121,133,2012B01B12
8931,1,1,1,23,0,4,1,1,0.4,0.4091,0.76,0.3284,7,60,67,2012B01B12
8932,1,1,1,0,0,5,1,2,0.4,0.4091,0.71,0.2836,4,38,42,2012B01B13
8933,1,1,1,1,0,5,1,2,0.38,0.3939,0.76,0.2985,0,12,12,2012B01B13
8934,1,1,1,2,0,5,1,1,0.4,0.4091,0.76,0.3582,1,13,14,2012B01B13
8935,1,1,1,3,0,5,1,1,0.36,0.3333,0.87,0.2537,3,4,7,2012B01B13
8936,1,1,1,4,0,5,1,3,0.32,0.2879,0.7,0.4925,1,2,3,2012B01B13
8937,1,1,1,5,0,5,1,2,0.3,0.2424,0.7,0.5522,0,21,21,2012B01B13
8938,1,1,1,6,0,5,1,2,0.26,0.2576,0.75,0.2239,2,71,73,2012B01B13
8939,1,1,1,7,0,5,1,1,0.26,0.2576,0.6,0.2239,3,174,177,2012B01B13
8940,1,1,1,8,0,5,1,1,0.24,0.2121,0.52,0.3582,11,408,419,2012B01B13
8941,1,1,1,9,0,5,1,1,0.22,0.197,0.47,0.3881,10,204,214,2012B01B13
8942,1,1,1,10,0,5,1,1,0.24,0.197,0.44,0.4478,2,101,103,2012B01B13
8943,1,1,1,11,0,5,1,1,0.24,0.1818,0.38,0.6119,12,102,114,2012B01B13
8944,1,1,1,12,0,5,1,1,0.24,0.197,0.38,0.4925,14,140,154,2012B01B13
8945,1,1,1,13,0,5,1,1,0.26,0.2121,0.33,0.5224,14,140,154,2012B01B13
8946,1,1,1,14,0,5,1,1,0.26,0.2121,0.33,0.5522,10,119,129,2012B01B13
8947,1,1,1,15,0,5,1,1,0.26,0.2121,0.33,0.5821,15,123,138,2012B01B13
8948,1,1,1,16,0,5,1,1,0.28,0.2424,0.3,0.4627,18,215,233,2012B01B13
8949,1,1,1,17,0,5,1,1,0.28,0.2424,0.33,0.4179,15,317,332,2012B01B13
