instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,dteday
13052,3,1,7,0,0,2,1,1,0.72,0.6667,0.54,0,9,44,53,2012B07B03
13053,3,1,7,1,0,2,1,1,0.72,0.6667,0.58,0,5,9,14,2012B07B03
13054,3,1,7,2,0,2,1,1,0.72,0.6667,0.58,0,2,8,10,2012B07B03
13055,3,1,7,3,0,2,1,1,0.7,0.6515,0.65,0.1343,0,2,2,2012B07B03
13056,3,1,7,4,0,2,1,1,0.68,0.6364,0.65,0.1045,0,6,6,2012B07B03
13057,3,1,7,5,0,2,1,1,0.7,0.6515,0.61,0,2,33,35,2012B07B03
13058,3,1,7,6,0,2,1,1,0.7,0.6515,0.65,0.1343,5,149,154,2012B07B03
13059,3,1,7,7,0,2,1,1,0.74,0.6818,0.58,0,21,462,483,2012B07B03
13060,3,1,7,8,0,2,1,1,0.74,0.6818,0.62,0.0896,42,604,646,2012B07B03
13061,3,1,7,9,0,2,1,1,0.8,0.7424,0.49,0.1642,46,226,272,2012B07B03
13062,3,1,7,10,0,2,1,1,0.82,0.7424,0.43,0.2239,56,153,209,2012B07B03
13063,3,1,7,11,0,2,1,1,0.86,0.7576,0.34,0.194,66,151,217,2012B07B03
13064,3,1,7,12,0,2,1,1,0.88,0.7576,0.28,0.194,74,198,272,2012B07B03
13065,3,1,7,13,0,2,1,1,0.9,0.7727,0.25,0.1343,80,203,283,2012B07B03
13066,3,1,7,14,0,2,1,1,0.9,0.7727,0.25,0.194,69,241,310,2012B07B03
13067,3,1,7,15,0,2,1,2,0.9,0.7727,0.24,0,71,330,401,2012B07B03
13068,3,1,7,16,0,2,1,2,0.9,0.7727,0.24,0.194,90,437,527,2012B07B03
13069,3,1,7,17,0,2,1,2,0.86,0.7424,0.3,0.1642,102,620,722,2012B07B03
13070,3,1,7,18,0,2,1,2,0.86,0.7424,0.3,0,85,542,627,2012B07B03
13071,3,1,7,19,0,2,1,2,0.84,0.7424,0.36,0.1343,66,431,497,2012B07B03
13072,3,1,7,20,0,2,1,3,0.76,0.697,0.55,0.4925,80,296,376,2012B07B03
13073,3,1,7,21,0,2,1,2,0.7,0.6515,0.7,0.2836,36,160,196,2012B07B03
13074,3,1,7,22,0,2,1,1,0.68,0.6364,0.79,0.194,26,151,177,2012B07B03
13075,3,1,7,23,0,2,1,1,0.66,0.6061,0.83,0,19,152,171,2012B07B03
13076,3,1,7,0,1,3,0,1,0.68,0.6364,0.79,0.0896,19,140,159,2012B07B04
13077,3,1,7,1,1,3,0,1,0.68,0.6364,0.74,0,27,96,123,2012B07B04
13078,3,1,7,2,1,3,0,1,0.66,0.6061,0.83,0.1343,27,66,93,2012B07B04
13079,3,1,7,3,1,3,0,1,0.68,0.6364,0.74,0.194,9,23,32,2012B07B04
13080,3,1,7,4,1,3,0,1,0.68,0.6364,0.69,0.2537,5,11,16,2012B07B04
13081,3,1,7,5,1,3,0,1,0.66,0.6212,0.69,0,5,14,19,2012B07B04
13082,3,1,7,6,1,3,0,1,0.66,0.6212,0.69,0,9,23,32,2012B07B04
13083,3,1,7,7,1,3,0,1,0.68,0.6364,0.65,0,10,62,72,2012B07B04
13084,3,1,7,8,1,3,0,1,0.7,0.6515,0.61,0.1045,43,110,153,2012B07B04
13085,3,1,7,9,1,3,0,1,0.76,0.697,0.52,0,90,203,293,2012B07B04
13086,3,1,7,10,1,3,0,1,0.8,0.7273,0.46,0,143,304,447,2012B07B04
13087,3,1,7,11,1,3,0,1,0.82,0.7576,0.46,0.1343,164,321,485,2012B07B04
13088,3,1,7,12,1,3,0,1,0.86,0.7879,0.41,0.2239,164,330,494,2012B07B04
13089,3,1,7,13,1,3,0,1,0.9,0.8182,0.35,0,177,322,499,2012B07B04
13090,3,1,7,14,1,3,0,1,0.9,0.8182,0.37,0.1642,190,357,547,2012B07B04
13091,3,1,7,15,1,3,0,1,0.92,0.8485,0.35,0.2985,155,299,454,2012B07B04
13092,3,1,7,16,1,3,0,1,0.92,0.8485,0.35,0.2537,163,226,389,2012B07B04
13093,3,1,7,17,1,3,0,1,0.92,0.8485,0.35,0.2985,161,253,414,2012B07B04
13094,3,1,7,18,1,3,0,1,0.9,0.8485,0.42,0.194,159,271,430,2012B07B04
13095,3,1,7,19,1,3,0,1,0.86,0.803,0.47,0.2239,177,255,432,2012B07B04
13096,3,1,7,20,1,3,0,1,0.86,0.803,0.47,0.2239,237,314,551,2012B07B04
13097,3,1,7,21,1,3,0,1,0.84,0.803,0.53,0.1343,222,362,584,2012B07B04
13098,3,1,7,22,1,3,0,1,0.82,0.7879,0.56,0.2239,175,327,502,2012B07B04
13099,3,1,7,23,1,3,0,2,0.78,0.697,0.43,0.0896,31,152,183,2012B07B04
13100,3,1,7,0,0,4,1,1,0.74,0.6667,0.51,0.1045,17,71,88,2012B07B05
13101,3,1,7,1,0,4,1,1,0.74,0.6667,0.51,0.2836,6,24,30,2012B07B05
13102,3,1,7,2,0,4,1,1,0.74,0.6667,0.51,0,4,14,18,2012B07B05
13103,3,1,7,3,0,4,1,1,0.72,0.6667,0.54,0.194,2,5,7,2012B07B05
13104,3,1,7,4,0,4,1,1,0.72,0.6667,0.58,0,0,7,7,2012B07B05
13105,3,1,7,5,0,4,1,1,0.72,0.6818,0.62,0,1,28,29,2012B07B05
13106,3,1,7,6,0,4,1,1,0.72,0.6667,0.58,0,3,130,133,2012B07B05
13107,3,1,7,7,0,4,1,1,0.76,0.697,0.55,0,27,316,343,2012B07B05
13108,3,1,7,8,0,4,1,1,0.8,0.7424,0.49,0.1343,36,514,550,2012B07B05
13109,3,1,7,9,0,4,1,1,0.84,0.7879,0.49,0.2985,47,246,293,2012B07B05
13110,3,1,7,10,0,4,1,1,0.86,0.7879,0.44,0.3582,69,117,186,2012B07B05
13111,3,1,7,11,0,4,1,1,0.9,0.8182,0.35,0.2985,107,137,244,2012B07B05
13112,3,1,7,12,0,4,1,1,0.9,0.8182,0.35,0.3582,88,188,276,2012B07B05
13113,3,1,7,13,0,4,1,1,0.92,0.8333,0.33,0.2239,129,181,310,2012B07B05
13114,3,1,7,14,0,4,1,1,0.92,0.8333,0.33,0.3284,87,154,241,2012B07B05
13115,3,1,7,15,0,4,1,1,0.92,0.8333,0.33,0.3582,71,183,254,2012B07B05
13116,3,1,7,16,0,4,1,1,0.92,0.8333,0.33,0.2537,109,324,433,2012B07B05
13117,3,1,7,17,0,4,1,1,0.92,0.8485,0.35,0.1642,114,575,689,2012B07B05
13118,3,1,7,18,0,4,1,2,0.9,0.8333,0.39,0.3284,96,511,607,2012B07B05
13119,3,1,7,19,0,4,1,2,0.88,0.803,0.39,0.2537,128,375,503,2012B07B05
13120,3,1,7,20,0,4,1,2,0.86,0.7879,0.41,0.2239,78,243,321,2012B07B05
13121,3,1,7,21,0,4,1,1,0.84,0.7727,0.47,0.194,91,232,323,2012B07B05
13122,3,1,7,22,0,4,1,1,0.82,0.803,0.59,0.1343,63,162,225,2012B07B05
13123,3,1,7,23,0,4,1,1,0.8,0.7576,0.55,0.1642,32,99,131,2012B07B05
13124,3,1,7,0,0,5,1,1,0.78,0.7424,0.62,0.1343,39,63,102,2012B07B06
13125,3,1,7,1,0,5,1,1,0.78,0.7273,0.55,0.2239,7,22,29,2012B07B06
13126,3,1,7,2,0,5,1,1,0.76,0.7121,0.62,0.1343,4,13,17,2012B07B06
13127,3,1,7,3,0,5,1,2,0.74,0.697,0.7,0.194,1,6,7,2012B07B06
13128,3,1,7,4,0,5,1,1,0.74,0.697,0.66,0.2239,2,4,6,2012B07B06
13129,3,1,7,5,0,5,1,1,0.74,0.697,0.66,0.194,4,31,35,2012B07B06
13130,3,1,7,6,0,5,1,1,0.74,0.697,0.66,0.194,4,127,131,2012B07B06
13131,3,1,7,7,0,5,1,1,0.78,0.697,0.46,0.1343,20,333,353,2012B07B06
13132,3,1,7,8,0,5,1,1,0.8,0.7121,0.41,0.1642,28,557,585,2012B07B06
13133,3,1,7,9,0,5,1,1,0.82,0.7273,0.36,0.1343,55,249,304,2012B07B06
13134,3,1,7,10,0,5,1,1,0.86,0.7424,0.3,0,80,130,210,2012B07B06
13135,3,1,7,11,0,5,1,1,0.84,0.7273,0.32,0.0896,92,141,233,2012B07B06
13136,3,1,7,12,0,5,1,1,0.88,0.7576,0.28,0.1045,111,220,331,2012B07B06
13137,3,1,7,13,0,5,1,1,0.9,0.7879,0.27,0.1045,99,194,293,2012B07B06
13138,3,1,7,14,0,5,1,1,0.9,0.803,0.31,0.1642,91,184,275,2012B07B06
13139,3,1,7,15,0,5,1,1,0.92,0.8182,0.29,0.194,79,206,285,2012B07B06
13140,3,1,7,16,0,5,1,1,0.92,0.8182,0.29,0.1045,69,300,369,2012B07B06
13141,3,1,7,17,0,5,1,1,0.92,0.8182,0.29,0,90,486,576,2012B07B06
13142,3,1,7,18,0,5,1,1,0.9,0.803,0.33,0.2537,106,454,560,2012B07B06
13143,3,1,7,19,0,5,1,1,0.88,0.7879,0.35,0.2239,112,306,418,2012B07B06
13144,3,1,7,20,0,5,1,1,0.86,0.7727,0.39,0.1045,91,245,336,2012B07B06
13145,3,1,7,21,0,5,1,1,0.82,0.7727,0.52,0.1343,77,223,300,2012B07B06
13146,3,1,7,22,0,5,1,1,0.8,0.7576,0.55,0.194,78,210,288,2012B07B06
13147,3,1,7,23,0,5,1,1,0.8,0.7879,0.63,0.1045,27,137,164,2012B07B06
13148,3,1,7,0,0,6,0,1,0.78,0.7576,0.66,0.1343,35,115,150,2012B07B07
13149,3,1,7,1,0,6,0,1,0.76,0.7273,0.7,0.1642,16,55,71,2012B07B07
13150,3,1,7,2,0,6,0,1,0.76,0.7424,0.72,0.1642,11,47,58,2012B07B07
13151,3,1,7,3,0,6,0,1,0.74,0.7121,0.74,0.1343,12,19,31,2012B07B07
13152,3,1,7,4,0,6,0,1,0.74,0.7121,0.74,0.1642,3,13,16,2012B07B07
13153,3,1,7,5,0,6,0,1,0.74,0.7121,0.74,0.194,2,12,14,2012B07B07
13154,3,1,7,6,0,6,0,1,0.74,0.7121,0.74,0.1045,4,27,31,2012B07B07
13155,3,1,7,7,0,6,0,1,0.78,0.7576,0.66,0.1045,8,63,71,2012B07B07
13156,3,1,7,8,0,6,0,1,0.82,0.8333,0.63,0.194,32,120,152,2012B07B07
13157,3,1,7,9,0,6,0,1,0.84,0.8333,0.59,0.1642,69,187,256,2012B07B07
13158,3,1,7,10,0,6,0,1,0.92,0.8636,0.37,0.2239,100,225,325,2012B07B07
13159,3,1,7,11,0,6,0,1,0.94,0.8788,0.38,0.194,122,245,367,2012B07B07
13160,3,1,7,12,0,6,0,1,0.96,0.8636,0.31,0.3582,124,218,342,2012B07B07
13161,3,1,7,13,0,6,0,2,0.96,0.8636,0.31,0.2537,116,244,360,2012B07B07
13162,3,1,7,14,0,6,0,2,0.96,0.8636,0.3,0.1343,105,203,308,2012B07B07
13163,3,1,7,15,0,6,0,1,0.96,0.8485,0.26,0,113,193,306,2012B07B07
13164,3,1,7,16,0,6,0,1,1,0.8636,0.19,0.1642,102,192,294,2012B07B07
13165,3,1,7,17,0,6,0,1,0.96,0.8485,0.26,0.1343,103,176,279,2012B07B07
13166,3,1,7,18,0,6,0,1,0.94,0.8333,0.29,0.0896,83,194,277,2012B07B07
13167,3,1,7,19,0,6,0,1,0.92,0.8333,0.33,0.1343,68,219,287,2012B07B07
13168,3,1,7,20,0,6,0,1,0.9,0.8182,0.37,0.1642,79,197,276,2012B07B07
13169,3,1,7,21,0,6,0,1,0.88,0.7879,0.37,0.194,51,150,201,2012B07B07
13170,3,1,7,22,0,6,0,1,0.84,0.8333,0.59,0.194,56,164,220,2012B07B07
13171,3,1,7,23,0,6,0,1,0.84,0.8182,0.56,0.1642,34,114,148,2012B07B07
13172,3,1,7,0,0,0,0,1,0.82,0.7879,0.56,0.1343,22,125,147,2012B07B08
13173,3,1,7,1,0,0,0,1,0.82,0.7879,0.56,0.1045,25,99,124,2012B07B08
13174,3,1,7,2,0,0,0,1,0.82,0.7727,0.52,0.1045,11,59,70,2012B07B08
13175,3,1,7,3,0,0,0,1,0.8,0.7727,0.59,0.1045,1,34,35,2012B07B08
13176,3,1,7,4,0,0,0,1,0.78,0.7576,0.66,0.1045,2,11,13,2012B07B08
13177,3,1,7,5,0,0,0,1,0.78,0.7424,0.62,0,1,5,6,2012B07B08
13178,3,1,7,6,0,0,0,1,0.78,0.7727,0.7,0.1343,5,16,21,2012B07B08
13179,3,1,7,7,0,0,0,1,0.8,0.803,0.66,0,19,33,52,2012B07B08
13180,3,1,7,8,0,0,0,1,0.84,0.803,0.53,0.1343,35,95,130,2012B07B08
13181,3,1,7,9,0,0,0,1,0.86,0.8182,0.5,0.1045,70,172,242,2012B07B08
13182,3,1,7,10,0,0,0,1,0.9,0.8636,0.45,0,85,234,319,2012B07B08
13183,3,1,7,11,0,0,0,1,0.92,0.8939,0.42,0.2985,120,269,389,2012B07B08
13184,3,1,7,12,0,0,0,1,0.92,0.8939,0.42,0.194,105,271,376,2012B07B08
13185,3,1,7,13,0,0,0,1,0.94,0.8788,0.38,0.2537,118,219,337,2012B07B08
13186,3,1,7,14,0,0,0,1,0.96,0.9091,0.36,0.1642,77,235,312,2012B07B08
13187,3,1,7,15,0,0,0,3,0.92,0.8939,0.42,0.2836,80,218,298,2012B07B08
13188,3,1,7,16,0,0,0,2,0.8,0.803,0.66,0.2239,65,226,291,2012B07B08
13189,3,1,7,17,0,0,0,1,0.78,0.7424,0.59,0,68,202,270,2012B07B08
13190,3,1,7,18,0,0,0,1,0.78,0.7424,0.62,0.1045,54,199,253,2012B07B08
13191,3,1,7,19,0,0,0,1,0.78,0.7424,0.62,0.1642,66,184,250,2012B07B08
13192,3,1,7,20,0,0,0,1,0.76,0.7273,0.7,0.0896,79,206,285,2012B07B08
13193,3,1,7,21,0,0,0,1,0.76,0.7273,0.7,0.1343,58,149,207,2012B07B08
13194,3,1,7,22,0,0,0,3,0.74,0.697,0.7,0.0896,12,110,122,2012B07B08
13195,3,1,7,23,0,0,0,3,0.68,0.6364,0.83,0.0896,25,98,123,2012B07B08
13196,3,1,7,0,0,1,1,2,0.68,0.6364,0.89,0.0896,6,33,39,2012B07B09
13197,3,1,7,1,0,1,1,3,0.7,0.6667,0.89,0.1045,5,13,18,2012B07B09
13198,3,1,7,2,0,1,1,3,0.7,0.6667,0.89,0.194,1,4,5,2012B07B09
13199,3,1,7,3,0,1,1,3,0.7,0.6667,0.89,0.194,0,5,5,2012B07B09
13200,3,1,7,4,0,1,1,3,0.66,0.5909,0.89,0.3881,1,1,2,2012B07B09
13201,3,1,7,5,0,1,1,2,0.66,0.6061,0.83,0.2239,1,27,28,2012B07B09
13202,3,1,7,6,0,1,1,3,0.64,0.5758,0.89,0.2537,6,86,92,2012B07B09
13203,3,1,7,7,0,1,1,3,0.66,0.6061,0.83,0.2239,7,223,230,2012B07B09
13204,3,1,7,8,0,1,1,2,0.66,0.6061,0.83,0.1642,26,429,455,2012B07B09
13205,3,1,7,9,0,1,1,2,0.66,0.6061,0.83,0.1642,38,325,363,2012B07B09
13206,3,1,7,10,0,1,1,2,0.66,0.6061,0.83,0.194,58,117,175,2012B07B09
13207,3,1,7,11,0,1,1,2,0.72,0.6818,0.62,0.1343,72,144,216,2012B07B09
13208,3,1,7,12,0,1,1,2,0.74,0.6818,0.58,0.1343,61,205,266,2012B07B09
13209,3,1,7,13,0,1,1,2,0.76,0.697,0.55,0.2537,67,188,255,2012B07B09
13210,3,1,7,14,0,1,1,2,0.74,0.6818,0.55,0.2537,58,184,242,2012B07B09
13211,3,1,7,15,0,1,1,2,0.76,0.6818,0.45,0.2239,66,214,280,2012B07B09
13212,3,1,7,16,0,1,1,1,0.78,0.697,0.4,0.2836,88,325,413,2012B07B09
13213,3,1,7,17,0,1,1,1,0.78,0.697,0.4,0.1642,108,741,849,2012B07B09
13214,3,1,7,18,0,1,1,1,0.76,0.6818,0.48,0.1343,82,790,872,2012B07B09
13215,3,1,7,19,0,1,1,1,0.74,0.6818,0.55,0.1642,88,543,631,2012B07B09
13216,3,1,7,20,0,1,1,2,0.74,0.6818,0.55,0.1045,69,378,447,2012B07B09
13217,3,1,7,21,0,1,1,2,0.74,0.6818,0.55,0.0896,33,298,331,2012B07B09
13218,3,1,7,22,0,1,1,2,0.72,0.6667,0.58,0.1045,35,189,224,2012B07B09
13219,3,1,7,23,0,1,1,2,0.7,0.6515,0.65,0.1045,22,109,131,2012B07B09
13220,3,1,7,0,0,2,1,1,0.7,0.6515,0.7,0.0896,16,53,69,2012B07B10
13221,3,1,7,1,0,2,1,1,0.7,0.6667,0.74,0.1343,0,15,15,2012B07B10
13222,3,1,7,2,0,2,1,1,0.7,0.6667,0.74,0.1343,1,15,16,2012B07B10
13223,3,1,7,3,0,2,1,1,0.68,0.6364,0.79,0,0,3,3,2012B07B10
13224,3,1,7,4,0,2,1,1,0.68,0.6364,0.79,0.1343,0,4,4,2012B07B10
13225,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1343,3,39,42,2012B07B10
13226,3,1,7,6,0,2,1,2,0.68,0.6364,0.79,0.1045,4,183,187,2012B07B10
13227,3,1,7,7,0,2,1,2,0.7,0.6667,0.74,0.1045,31,489,520,2012B07B10
13228,3,1,7,8,0,2,1,1,0.72,0.697,0.74,0.1343,34,615,649,2012B07B10
13229,3,1,7,9,0,2,1,1,0.74,0.697,0.66,0.1343,47,284,331,2012B07B10
13230,3,1,7,10,0,2,1,1,0.76,0.7121,0.62,0.194,56,134,190,2012B07B10
13231,3,1,7,11,0,2,1,1,0.8,0.7273,0.46,0.194,92,157,249,2012B07B10
13232,3,1,7,12,0,2,1,1,0.8,0.7121,0.41,0.1343,69,203,272,2012B07B10
13233,3,1,7,13,0,2,1,1,0.82,0.7273,0.38,0.194,77,203,280,2012B07B10
13234,3,1,7,14,0,2,1,1,0.82,0.7273,0.38,0.1642,71,171,242,2012B07B10
13235,3,1,7,15,0,2,1,1,0.8,0.7121,0.41,0.2239,77,188,265,2012B07B10
13236,3,1,7,16,0,2,1,1,0.8,0.7273,0.43,0.2239,89,346,435,2012B07B10
13237,3,1,7,17,0,2,1,1,0.78,0.7121,0.49,0.194,103,769,872,2012B07B10
13238,3,1,7,18,0,2,1,3,0.7,0.6667,0.74,0.2239,70,749,819,2012B07B10
13239,3,1,7,19,0,2,1,3,0.7,0.6667,0.74,0.2239,55,359,414,2012B07B10
13240,3,1,7,20,0,2,1,3,0.64,0.5758,0.83,0.2239,9,75,84,2012B07B10
13241,3,1,7,21,0,2,1,3,0.64,0.5758,0.89,0.1045,7,83,90,2012B07B10
13242,3,1,7,22,0,2,1,2,0.64,0.5758,0.83,0.1343,14,125,139,2012B07B10
13243,3,1,7,23,0,2,1,2,0.64,0.5758,0.89,0.1045,29,74,103,2012B07B10
13244,3,1,7,0,0,3,1,2,0.66,0.6061,0.83,0.1343,6,38,44,2012B07B11
13245,3,1,7,1,0,3,1,1,0.64,0.5758,0.89,0,3,11,14,2012B07B11
13246,3,1,7,2,0,3,1,1,0.64,0.5758,0.89,0,0,5,5,2012B07B11
13247,3,1,7,3,0,3,1,1,0.64,0.5758,0.89,0.1343,0,5,5,2012B07B11
13248,3,1,7,4,0,3,1,1,0.64,0.5758,0.89,0.1343,1,6,7,2012B07B11
13249,3,1,7,5,0,3,1,1,0.64,0.5758,0.89,0,5,36,41,2012B07B11
13250,3,1,7,6,0,3,1,1,0.64,0.5758,0.89,0.1343,17,168,185,2012B07B11
13251,3,1,7,7,0,3,1,2,0.66,0.6061,0.83,0.1045,26,471,497,2012B07B11
13252,3,1,7,8,0,3,1,2,0.68,0.6364,0.79,0.1642,30,644,674,2012B07B11
13253,3,1,7,9,0,3,1,2,0.7,0.6667,0.74,0.1343,30,298,328,2012B07B11
13254,3,1,7,10,0,3,1,2,0.72,0.6818,0.62,0.1343,47,148,195,2012B07B11
13255,3,1,7,11,0,3,1,2,0.76,0.7121,0.58,0.1343,56,173,229,2012B07B11
13256,3,1,7,12,0,3,1,2,0.78,0.697,0.43,0,69,223,292,2012B07B11
13257,3,1,7,13,0,3,1,2,0.8,0.7121,0.42,0.1642,65,208,273,2012B07B11
13258,3,1,7,14,0,3,1,1,0.8,0.7121,0.41,0.2239,66,175,241,2012B07B11
13259,3,1,7,15,0,3,1,1,0.8,0.7121,0.41,0.2537,56,220,276,2012B07B11
13260,3,1,7,16,0,3,1,1,0.8,0.7121,0.38,0.194,53,358,411,2012B07B11
13261,3,1,7,17,0,3,1,1,0.8,0.697,0.31,0.2239,90,740,830,2012B07B11
13262,3,1,7,18,0,3,1,1,0.78,0.6818,0.38,0.2537,79,735,814,2012B07B11
13263,3,1,7,19,0,3,1,1,0.74,0.6667,0.48,0.2239,73,560,633,2012B07B11
13264,3,1,7,20,0,3,1,1,0.74,0.6667,0.51,0.1642,73,410,483,2012B07B11
13265,3,1,7,21,0,3,1,1,0.72,0.6667,0.58,0.2239,69,322,391,2012B07B11
13266,3,1,7,22,0,3,1,1,0.72,0.6667,0.58,0.2537,41,203,244,2012B07B11
13267,3,1,7,23,0,3,1,2,0.7,0.6515,0.58,0.2537,20,132,152,2012B07B11
13268,3,1,7,0,0,4,1,2,0.68,0.6364,0.61,0,1,55,56,2012B07B12
13269,3,1,7,1,0,4,1,2,0.66,0.6212,0.61,0,0,21,21,2012B07B12
13270,3,1,7,2,0,4,1,2,0.66,0.6212,0.65,0.0896,0,9,9,2012B07B12
13271,3,1,7,3,0,4,1,1,0.64,0.6061,0.69,0.1045,0,10,10,2012B07B12
13272,3,1,7,4,0,4,1,1,0.64,0.6061,0.73,0.1045,0,5,5,2012B07B12
13273,3,1,7,5,0,4,1,1,0.62,0.5909,0.73,0.1045,4,40,44,2012B07B12
13274,3,1,7,6,0,4,1,1,0.64,0.6061,0.73,0.0896,7,171,178,2012B07B12
13275,3,1,7,7,0,4,1,1,0.64,0.6061,0.73,0.1343,32,480,512,2012B07B12
13276,3,1,7,8,0,4,1,1,0.68,0.6364,0.65,0.1343,49,653,702,2012B07B12
13277,3,1,7,9,0,4,1,1,0.72,0.6667,0.58,0.1045,42,285,327,2012B07B12
13278,3,1,7,10,0,4,1,1,0.74,0.6667,0.48,0.1642,69,145,214,2012B07B12
13279,3,1,7,11,0,4,1,1,0.76,0.6818,0.45,0.1045,49,166,215,2012B07B12
13280,3,1,7,12,0,4,1,1,0.78,0.6818,0.35,0.1343,71,221,292,2012B07B12
13281,3,1,7,13,0,4,1,1,0.8,0.697,0.33,0.2239,52,225,277,2012B07B12
13282,3,1,7,14,0,4,1,1,0.78,0.6818,0.33,0.2239,42,167,209,2012B07B12
13283,3,1,7,15,0,4,1,1,0.8,0.7121,0.36,0.194,63,208,271,2012B07B12
13284,3,1,7,16,0,4,1,1,0.8,0.7121,0.36,0.194,69,370,439,2012B07B12
13285,3,1,7,17,0,4,1,1,0.76,0.6818,0.43,0.2239,91,704,795,2012B07B12
13286,3,1,7,18,0,4,1,1,0.76,0.6818,0.45,0.1343,86,739,825,2012B07B12
13287,3,1,7,19,0,4,1,1,0.74,0.6667,0.48,0.2239,97,532,629,2012B07B12
13288,3,1,7,20,0,4,1,1,0.74,0.6667,0.48,0.2239,75,439,514,2012B07B12
13289,3,1,7,21,0,4,1,1,0.72,0.6667,0.48,0.2239,44,329,373,2012B07B12
13290,3,1,7,22,0,4,1,1,0.72,0.6667,0.51,0.1642,56,262,318,2012B07B12
13291,3,1,7,23,0,4,1,2,0.7,0.6515,0.51,0.2239,33,178,211,2012B07B12
13292,3,1,7,0,0,5,1,2,0.7,0.6515,0.54,0.1642,19,76,95,2012B07B13
13293,3,1,7,1,0,5,1,2,0.68,0.6364,0.54,0.1045,17,42,59,2012B07B13
13294,3,1,7,2,0,5,1,2,0.66,0.6212,0.61,0.0896,2,15,17,2012B07B13
13295,3,1,7,3,0,5,1,2,0.68,0.6364,0.61,0,2,7,9,2012B07B13
13296,3,1,7,4,0,5,1,2,0.66,0.6212,0.61,0,0,11,11,2012B07B13
13297,3,1,7,5,0,5,1,2,0.66,0.6364,0.56,0.0896,4,30,34,2012B07B13
13298,3,1,7,6,0,5,1,2,0.7,0.6515,0.54,0,7,120,127,2012B07B13
13299,3,1,7,7,0,5,1,2,0.7,0.6515,0.54,0,27,353,380,2012B07B13
13300,3,1,7,8,0,5,1,2,0.7,0.6515,0.54,0,53,660,713,2012B07B13
13301,3,1,7,9,0,5,1,2,0.72,0.6667,0.51,0,70,344,414,2012B07B13
13302,3,1,7,10,0,5,1,2,0.74,0.6667,0.48,0,78,190,268,2012B07B13
13303,3,1,7,11,0,5,1,2,0.76,0.6818,0.45,0.1343,68,220,288,2012B07B13
13304,3,1,7,12,0,5,1,2,0.76,0.6818,0.4,0.1045,125,254,379,2012B07B13
13305,3,1,7,13,0,5,1,2,0.8,0.7121,0.38,0.1343,100,274,374,2012B07B13
13306,3,1,7,14,0,5,1,2,0.8,0.7121,0.38,0,120,249,369,2012B07B13
13307,3,1,7,15,0,5,1,2,0.8,0.7121,0.36,0.1045,92,261,353,2012B07B13
13308,3,1,7,16,0,5,1,2,0.8,0.7121,0.36,0.2239,111,381,492,2012B07B13
13309,3,1,7,17,0,5,1,2,0.8,0.7121,0.36,0.1642,138,697,835,2012B07B13
13310,3,1,7,18,0,5,1,1,0.78,0.697,0.46,0.194,108,523,631,2012B07B13
13311,3,1,7,19,0,5,1,1,0.74,0.6667,0.51,0.1642,103,385,488,2012B07B13
13312,3,1,7,20,0,5,1,1,0.74,0.6667,0.48,0.1343,95,294,389,2012B07B13
13313,3,1,7,21,0,5,1,1,0.72,0.6667,0.54,0,76,223,299,2012B07B13
13314,3,1,7,22,0,5,1,1,0.74,0.6667,0.45,0,59,204,263,2012B07B13
13315,3,1,7,23,0,5,1,2,0.72,0.6515,0.45,0.1343,37,175,212,2012B07B13
13316,3,1,7,0,0,6,0,2,0.72,0.6667,0.48,0.0896,35,156,191,2012B07B14
13317,3,1,7,1,0,6,0,2,0.7,0.6515,0.51,0.1045,13,105,118,2012B07B14
13318,3,1,7,2,0,6,0,2,0.7,0.6515,0.54,0.1045,10,91,101,2012B07B14
13319,3,1,7,3,0,6,0,2,0.7,0.6515,0.54,0.1045,9,31,40,2012B07B14
13320,3,1,7,4,0,6,0,3,0.66,0.6212,0.61,0.1045,3,6,9,2012B07B14
13321,3,1,7,5,0,6,0,2,0.64,0.6061,0.73,0.1045,0,5,5,2012B07B14
13322,3,1,7,6,0,6,0,2,0.64,0.5909,0.78,0.0896,6,29,35,2012B07B14
13323,3,1,7,7,0,6,0,1,0.64,0.5909,0.78,0.2836,7,41,48,2012B07B14
13324,3,1,7,8,0,6,0,1,0.62,0.5909,0.78,0.2836,33,118,151,2012B07B14
13325,3,1,7,9,0,6,0,1,0.66,0.6212,0.74,0.194,82,200,282,2012B07B14
13326,3,1,7,10,0,6,0,2,0.72,0.6818,0.7,0.0896,123,278,401,2012B07B14
13327,3,1,7,11,0,6,0,2,0.72,0.6818,0.7,0.1045,143,296,439,2012B07B14
13328,3,1,7,12,0,6,0,2,0.74,0.697,0.66,0.0896,181,318,499,2012B07B14
13329,3,1,7,13,0,6,0,2,0.76,0.7121,0.62,0.0896,219,372,591,2012B07B14
13330,3,1,7,14,0,6,0,1,0.8,0.7576,0.55,0.1045,269,363,632,2012B07B14
13331,3,1,7,15,0,6,0,1,0.8,0.7576,0.55,0.1642,243,317,560,2012B07B14
13332,3,1,7,16,0,6,0,2,0.72,0.697,0.79,0.3582,226,340,566,2012B07B14
13333,3,1,7,17,0,6,0,3,0.7,0.6667,0.79,0.1642,199,259,458,2012B07B14
