instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,dteday
8620,1,0,12,22,0,5,1,2,0.34,0.3333,0.71,0.1642,7,78,85,2011B12B30
8621,1,0,12,23,0,5,1,2,0.36,0.3333,0.66,0.2537,13,60,73,2011B12B30
8622,1,0,12,0,0,6,0,2,0.38,0.3939,0.62,0.3284,7,37,44,2011B12B31
8623,1,0,12,1,0,6,0,2,0.4,0.4091,0.62,0.2836,4,31,35,2011B12B31
8624,1,0,12,2,0,6,0,2,0.4,0.4091,0.62,0.2836,1,27,28,2011B12B31
8625,1,0,12,3,0,6,0,2,0.4,0.4091,0.62,0.2836,1,17,18,2011B12B31
8626,1,0,12,4,0,6,0,1,0.38,0.3939,0.71,0.2239,1,9,10,2011B12B31
8627,1,0,12,5,0,6,0,2,0.36,0.3485,0.76,0.2239,1,0,1,2011B12B31
8628,1,0,12,6,0,6,0,2,0.4,0.4091,0.71,0.0896,1,5,6,2011B12B31
8629,1,0,12,7,0,6,0,3,0.38,0.3939,0.76,0,6,13,19,2011B12B31
8630,1,0,12,8,0,6,0,1,0.34,0.3333,0.81,0.1343,7,42,49,2011B12B31
8631,1,0,12,9,0,6,0,1,0.38,0.3939,0.76,0,18,72,90,2011B12B31
8632,1,0,12,10,0,6,0,1,0.4,0.4091,0.76,0.1642,20,108,128,2011B12B31
8633,1,0,12,11,0,6,0,1,0.42,0.4242,0.71,0.1642,65,152,217,2011B12B31
8634,1,0,12,12,0,6,0,1,0.52,0.5,0.39,0.2985,93,180,273,2011B12B31
8635,1,0,12,13,0,6,0,1,0.5,0.4848,0.42,0.4925,108,205,313,2011B12B31
8636,1,0,12,14,0,6,0,1,0.46,0.4545,0.51,0.3284,115,185,300,2011B12B31
8637,1,0,12,15,0,6,0,1,0.46,0.4545,0.47,0.4925,89,164,253,2011B12B31
8638,1,0,12,16,0,6,0,1,0.44,0.4394,0.51,0.3881,52,143,195,2011B12B31
8639,1,0,12,17,0,6,0,1,0.42,0.4242,0.54,0.194,28,101,129,2011B12B31
8640,1,0,12,18,0,6,0,1,0.42,0.4242,0.54,0.1343,13,80,93,2011B12B31
8641,1,0,12,19,0,6,0,1,0.42,0.4242,0.54,0.2239,19,73,92,2011B12B31
8642,1,0,12,20,0,6,0,1,0.42,0.4242,0.54,0.2239,8,63,71,2011B12B31
8643,1,0,12,21,0,6,0,1,0.4,0.4091,0.58,0.194,2,50,52,2011B12B31
8644,1,0,12,22,0,6,0,1,0.38,0.3939,0.62,0.1343,2,36,38,2011B12B31
8645,1,0,12,23,0,6,0,1,0.36,0.3788,0.66,0,4,27,31,2011B12B31
15212,4,1,10,0,0,1,1,1,0.46,0.4545,0.72,0.1045,6,39,45,2012B10B01
15213,4,1,10,1,0,1,1,1,0.44,0.4394,0.77,0.0896,5,13,18,2012B10B01
15214,4,1,10,2,0,1,1,1,0.46,0.4545,0.72,0,6,6,12,2012B10B01
15215,4,1,10,3,0,1,1,1,0.44,0.4394,0.77,0,1,6,7,2012B10B01
15216,4,1,10,4,0,1,1,1,0.42,0.4242,0.82,0.1045,0,10,10,2012B10B01
15217,4,1,10,5,0,1,1,1,0.44,0.4394,0.77,0,2,34,36,2012B10B01
15218,4,1,10,6,0,1,1,1,0.44,0.4394,0.77,0.1045,8,147,155,2012B10B01
15219,4,1,10,7,0,1,1,1,0.44,0.4394,0.77,0.1642,13,470,483,2012B10B01
15220,4,1,10,8,0,1,1,2,0.46,0.4545,0.77,0.1045,40,744,784,2012B10B01
15221,4,1,10,9,0,1,1,2,0.52,0.5,0.63,0,26,314,340,2012B10B01
15222,4,1,10,10,0,1,1,1,0.54,0.5152,0.56,0,44,135,179,2012B10B01
15223,4,1,10,11,0,1,1,1,0.58,0.5455,0.46,0,76,196,272,2012B10B01
15224,4,1,10,12,0,1,1,2,0.6,0.6212,0.43,0.1642,61,262,323,2012B10B01
15225,4,1,10,13,0,1,1,2,0.6,0.6212,0.43,0.1642,80,225,305,2012B10B01
15226,4,1,10,14,0,1,1,2,0.6,0.6212,0.43,0.1045,51,193,244,2012B10B01
15227,4,1,10,15,0,1,1,2,0.62,0.6212,0.43,0.1343,95,234,329,2012B10B01
15228,4,1,10,16,0,1,1,2,0.62,0.6212,0.46,0.2537,51,408,459,2012B10B01
15229,4,1,10,17,0,1,1,3,0.56,0.5303,0.6,0.2537,65,791,856,2012B10B01
15230,4,1,10,18,0,1,1,3,0.56,0.5303,0.64,0.1045,42,571,613,2012B10B01
15231,4,1,10,19,0,1,1,2,0.54,0.5152,0.68,0.1045,33,483,516,2012B10B01
15232,4,1,10,20,0,1,1,3,0.54,0.5152,0.68,0,11,251,262,2012B10B01
15233,4,1,10,21,0,1,1,2,0.54,0.5152,0.73,0.1343,13,205,218,2012B10B01
15234,4,1,10,22,0,1,1,3,0.54,0.5152,0.77,0.0896,17,190,207,2012B10B01
15235,4,1,10,23,0,1,1,3,0.54,0.5152,0.77,0,17,88,105,2012B10B01
15236,4,1,10,0,0,2,1,2,0.56,0.5303,0.73,0,1,30,31,2012B10B02
15237,4,1,10,1,0,2,1,2,0.54,0.5152,0.77,0.1045,0,11,11,2012B10B02
15238,4,1,10,2,0,2,1,2,0.54,0.5152,0.77,0.1045,0,2,2,2012B10B02
15239,4,1,10,3,0,2,1,2,0.54,0.5152,0.88,0.194,1,4,5,2012B10B02
15240,4,1,10,4,0,2,1,2,0.56,0.5303,0.83,0.0896,2,8,10,2012B10B02
15241,4,1,10,5,0,2,1,2,0.56,0.5303,0.83,0.1343,1,42,43,2012B10B02
15242,4,1,10,6,0,2,1,3,0.58,0.5455,0.83,0.1045,3,176,179,2012B10B02
15243,4,1,10,7,0,2,1,3,0.58,0.5455,0.83,0.1045,4,256,260,2012B10B02
15244,4,1,10,8,0,2,1,3,0.6,0.5455,0.88,0,6,128,134,2012B10B02
15245,4,1,10,9,0,2,1,3,0.58,0.5455,0.88,0.1343,3,83,86,2012B10B02
15246,4,1,10,10,0,2,1,3,0.58,0.5455,0.88,0.1343,3,42,45,2012B10B02
15247,4,1,10,11,0,2,1,3,0.58,0.5455,0.94,0.1343,7,92,99,2012B10B02
15248,4,1,10,12,0,2,1,2,0.6,0.5455,0.88,0.194,6,98,104,2012B10B02
15249,4,1,10,13,0,2,1,2,0.6,0.5455,0.88,0.1343,6,148,154,2012B10B02
15250,4,1,10,14,0,2,1,3,0.6,0.5455,0.88,0.1343,16,147,163,2012B10B02
15251,4,1,10,15,0,2,1,3,0.62,0.5758,0.83,0.1343,14,195,209,2012B10B02
15252,4,1,10,16,0,2,1,3,0.62,0.5606,0.88,0.1343,46,328,374,2012B10B02
15253,4,1,10,17,0,2,1,3,0.62,0.5606,0.88,0.1045,38,677,715,2012B10B02
15254,4,1,10,18,0,2,1,3,0.62,0.5455,0.94,0.0896,48,639,687,2012B10B02
15255,4,1,10,19,0,2,1,3,0.62,0.5455,0.94,0,27,368,395,2012B10B02
15256,4,1,10,20,0,2,1,3,0.62,0.5455,0.94,0.1343,20,286,306,2012B10B02
15257,4,1,10,21,0,2,1,3,0.62,0.5455,0.94,0.1045,24,265,289,2012B10B02
15258,4,1,10,22,0,2,1,2,0.62,0.5455,0.94,0.1045,28,212,240,2012B10B02
15259,4,1,10,23,0,2,1,2,0.62,0.5455,0.94,0,11,87,98,2012B10B02
15260,4,1,10,0,0,3,1,3,0.62,0.5455,0.94,0,5,47,52,2012B10B03
15261,4,1,10,1,0,3,1,2,0.62,0.5455,0.94,0,3,16,19,2012B10B03
15262,4,1,10,2,0,3,1,2,0.62,0.5455,0.94,0,2,7,9,2012B10B03
15263,4,1,10,3,0,3,1,2,0.6,0.5152,0.94,0,0,7,7,2012B10B03
15264,4,1,10,4,0,3,1,2,0.6,0.5,1,0,2,9,11,2012B10B03
15265,4,1,10,5,0,3,1,2,0.62,0.5455,0.94,0.1045,2,32,34,2012B10B03
15266,4,1,10,6,0,3,1,2,0.6,0.5152,0.94,0.1343,4,173,177,2012B10B03
15267,4,1,10,7,0,3,1,2,0.6,0.5152,0.94,0.194,11,504,515,2012B10B03
15268,4,1,10,8,0,3,1,2,0.62,0.5606,0.88,0.1045,28,781,809,2012B10B03
15269,4,1,10,9,0,3,1,2,0.62,0.5758,0.83,0.194,30,332,362,2012B10B03
15270,4,1,10,10,0,3,1,1,0.66,0.6061,0.78,0.1642,29,146,175,2012B10B03
15271,4,1,10,11,0,3,1,1,0.66,0.6061,0.78,0.1642,52,178,230,2012B10B03
15272,4,1,10,12,0,3,1,2,0.7,0.6515,0.7,0.1045,69,289,358,2012B10B03
15273,4,1,10,13,0,3,1,2,0.7,0.6667,0.74,0.1045,55,224,279,2012B10B03
15274,4,1,10,14,0,3,1,2,0.72,0.6818,0.7,0.1642,56,195,251,2012B10B03
15275,4,1,10,15,0,3,1,2,0.72,0.6818,0.62,0.1642,59,260,319,2012B10B03
15276,4,1,10,16,0,3,1,2,0.72,0.6667,0.58,0,42,436,478,2012B10B03
15277,4,1,10,17,0,3,1,1,0.7,0.6515,0.65,0,84,833,917,2012B10B03
15278,4,1,10,18,0,3,1,1,0.7,0.6515,0.65,0,54,756,810,2012B10B03
15279,4,1,10,19,0,3,1,1,0.7,0.6515,0.65,0,49,544,593,2012B10B03
15280,4,1,10,20,0,3,1,1,0.7,0.6515,0.65,0,48,449,497,2012B10B03
15281,4,1,10,21,0,3,1,2,0.66,0.6212,0.74,0,14,195,209,2012B10B03
15282,4,1,10,22,0,3,1,1,0.66,0.6212,0.74,0,9,232,241,2012B10B03
15283,4,1,10,23,0,3,1,2,0.66,0.6061,0.78,0,21,199,220,2012B10B03
15284,4,1,10,0,0,4,1,3,0.64,0.5758,0.89,0,11,65,76,2012B10B04
15285,4,1,10,1,0,4,1,2,0.62,0.5455,0.94,0,2,23,25,2012B10B04
15286,4,1,10,2,0,4,1,1,0.64,0.5758,0.89,0,3,10,13,2012B10B04
15287,4,1,10,3,0,4,1,2,0.62,0.5606,0.88,0,5,6,11,2012B10B04
15288,4,1,10,4,0,4,1,2,0.64,0.5758,0.89,0,0,10,10,2012B10B04
15289,4,1,10,5,0,4,1,3,0.64,0.5758,0.89,0.1045,2,37,39,2012B10B04
15290,4,1,10,6,0,4,1,3,0.62,0.5455,0.94,0.0896,1,132,133,2012B10B04
15291,4,1,10,7,0,4,1,2,0.64,0.5758,0.89,0.0896,12,379,391,2012B10B04
15292,4,1,10,8,0,4,1,1,0.64,0.5758,0.89,0,27,711,738,2012B10B04
15293,4,1,10,9,0,4,1,2,0.64,0.5758,0.89,0.194,40,319,359,2012B10B04
15294,4,1,10,10,0,4,1,2,0.66,0.6061,0.83,0.1343,27,150,177,2012B10B04
15295,4,1,10,11,0,4,1,2,0.7,0.6515,0.7,0.1045,38,176,214,2012B10B04
15296,4,1,10,12,0,4,1,2,0.72,0.6667,0.54,0.194,57,231,288,2012B10B04
15297,4,1,10,13,0,4,1,2,0.72,0.6667,0.58,0.3284,63,231,294,2012B10B04
15298,4,1,10,14,0,4,1,1,0.7,0.6515,0.61,0.2537,56,211,267,2012B10B04
15299,4,1,10,15,0,4,1,1,0.72,0.6667,0.54,0.2836,77,248,325,2012B10B04
15300,4,1,10,16,0,4,1,1,0.7,0.6515,0.54,0.2836,86,411,497,2012B10B04
15301,4,1,10,17,0,4,1,1,0.7,0.6515,0.51,0.2239,112,789,901,2012B10B04
15302,4,1,10,18,0,4,1,1,0.66,0.6212,0.57,0.1045,75,812,887,2012B10B04
15303,4,1,10,19,0,4,1,1,0.66,0.6212,0.57,0.1045,67,467,534,2012B10B04
15304,4,1,10,20,0,4,1,1,0.64,0.6061,0.65,0.1045,50,391,441,2012B10B04
15305,4,1,10,21,0,4,1,1,0.62,0.6061,0.69,0,33,288,321,2012B10B04
15306,4,1,10,22,0,4,1,1,0.64,0.6212,0.47,0.1343,29,203,232,2012B10B04
15307,4,1,10,23,0,4,1,1,0.6,0.6212,0.56,0.0896,18,137,155,2012B10B04
15308,4,1,10,0,0,5,1,1,0.56,0.5303,0.73,0,16,86,102,2012B10B05
15309,4,1,10,1,0,5,1,1,0.54,0.5152,0.68,0.1045,3,43,46,2012B10B05
15310,4,1,10,2,0,5,1,1,0.54,0.5152,0.73,0.0896,1,10,11,2012B10B05
15311,4,1,10,3,0,5,1,1,0.54,0.5152,0.73,0,5,11,16,2012B10B05
15312,4,1,10,4,0,5,1,1,0.54,0.5152,0.77,0,0,11,11,2012B10B05
15313,4,1,10,5,0,5,1,1,0.52,0.5,0.77,0,0,41,41,2012B10B05
15314,4,1,10,6,0,5,1,1,0.52,0.5,0.83,0,4,133,137,2012B10B05
15315,4,1,10,7,0,5,1,1,0.52,0.5,0.83,0.1045,11,417,428,2012B10B05
15316,4,1,10,8,0,5,1,1,0.58,0.5455,0.64,0,36,749,785,2012B10B05
15317,4,1,10,9,0,5,1,1,0.6,0.6061,0.6,0.0896,58,326,384,2012B10B05
15318,4,1,10,10,0,5,1,1,0.66,0.6212,0.54,0,68,192,260,2012B10B05
15319,4,1,10,11,0,5,1,1,0.7,0.6515,0.48,0.194,90,214,304,2012B10B05
15320,4,1,10,12,0,5,1,1,0.72,0.6515,0.42,0.1642,161,307,468,2012B10B05
15321,4,1,10,13,0,5,1,1,0.7,0.6515,0.48,0,117,307,424,2012B10B05
15322,4,1,10,14,0,5,1,1,0.74,0.6515,0.37,0.2239,113,287,400,2012B10B05
15323,4,1,10,15,0,5,1,1,0.72,0.6515,0.39,0.2537,150,320,470,2012B10B05
15324,4,1,10,16,0,5,1,1,0.72,0.6515,0.37,0,153,481,634,2012B10B05
15325,4,1,10,17,0,5,1,1,0.7,0.6364,0.42,0.1642,158,742,900,2012B10B05
15326,4,1,10,18,0,5,1,1,0.64,0.6212,0.57,0.1343,106,655,761,2012B10B05
15327,4,1,10,19,0,5,1,1,0.62,0.5909,0.73,0.1642,67,433,500,2012B10B05
15328,4,1,10,20,0,5,1,1,0.6,0.5758,0.78,0.1343,66,306,372,2012B10B05
15329,4,1,10,21,0,5,1,1,0.6,0.5909,0.69,0.2239,47,220,267,2012B10B05
15330,4,1,10,22,0,5,1,1,0.6,0.5909,0.73,0.2836,63,201,264,2012B10B05
15331,4,1,10,23,0,5,1,1,0.58,0.5455,0.78,0.2239,23,148,171,2012B10B05
15332,4,1,10,0,0,6,0,1,0.56,0.5303,0.83,0.1642,37,154,191,2012B10B06
15333,4,1,10,1,0,6,0,1,0.56,0.5303,0.83,0.2537,25,116,141,2012B10B06
15334,4,1,10,2,0,6,0,1,0.56,0.5303,0.78,0.194,13,62,75,2012B10B06
15335,4,1,10,3,0,6,0,1,0.54,0.5152,0.77,0.2239,2,54,56,2012B10B06
15336,4,1,10,4,0,6,0,1,0.54,0.5152,0.83,0.2537,4,7,11,2012B10B06
15337,4,1,10,5,0,6,0,1,0.54,0.5152,0.83,0.194,2,8,10,2012B10B06
15338,4,1,10,6,0,6,0,1,0.54,0.5152,0.88,0.2537,2,28,30,2012B10B06
15339,4,1,10,7,0,6,0,1,0.54,0.5152,0.83,0.2985,13,71,84,2012B10B06
15340,4,1,10,8,0,6,0,1,0.56,0.5303,0.83,0.194,22,184,206,2012B10B06
15341,4,1,10,9,0,6,0,1,0.6,0.5909,0.73,0.194,130,265,395,2012B10B06
15342,4,1,10,10,0,6,0,1,0.62,0.6061,0.69,0.2836,198,341,539,2012B10B06
15343,4,1,10,11,0,6,0,1,0.64,0.6061,0.65,0.2537,258,389,647,2012B10B06
15344,4,1,10,12,0,6,0,1,0.7,0.6515,0.54,0.1045,362,381,743,2012B10B06
15345,4,1,10,13,0,6,0,2,0.64,0.6212,0.57,0.5224,310,400,710,2012B10B06
15346,4,1,10,14,0,6,0,2,0.6,0.6212,0.56,0.4179,269,307,576,2012B10B06
15347,4,1,10,15,0,6,0,1,0.6,0.6212,0.46,0.4179,279,341,620,2012B10B06
15348,4,1,10,16,0,6,0,1,0.6,0.6212,0.43,0.5224,317,342,659,2012B10B06
15349,4,1,10,17,0,6,0,1,0.54,0.5152,0.49,0.3881,268,342,610,2012B10B06
15350,4,1,10,18,0,6,0,1,0.52,0.5,0.48,0.4179,183,312,495,2012B10B06
15351,4,1,10,19,0,6,0,1,0.48,0.4697,0.55,0.2239,102,239,341,2012B10B06
15352,4,1,10,20,0,6,0,1,0.48,0.4697,0.55,0.2537,75,172,247,2012B10B06
15353,4,1,10,21,0,6,0,1,0.46,0.4545,0.59,0.1343,78,137,215,2012B10B06
15354,4,1,10,22,0,6,0,1,0.44,0.4394,0.62,0.1343,45,140,185,2012B10B06
15355,4,1,10,23,0,6,0,1,0.44,0.4394,0.62,0.1343,37,142,179,2012B10B06
15356,4,1,10,0,0,0,0,1,0.44,0.4394,0.62,0.1642,28,99,127,2012B10B07
15357,4,1,10,1,0,0,0,1,0.44,0.4394,0.54,0.2239,29,80,109,2012B10B07
15358,4,1,10,2,0,0,0,1,0.42,0.4242,0.62,0.1343,10,64,74,2012B10B07
15359,4,1,10,3,0,0,0,2,0.44,0.4394,0.62,0.1343,5,17,22,2012B10B07
15360,4,1,10,4,0,0,0,2,0.44,0.4394,0.54,0.2537,5,6,11,2012B10B07
15361,4,1,10,5,0,0,0,2,0.44,0.4394,0.54,0.1343,2,8,10,2012B10B07
15362,4,1,10,6,0,0,0,2,0.44,0.4394,0.54,0.194,4,19,23,2012B10B07
15363,4,1,10,7,0,0,0,3,0.42,0.4242,0.58,0.1642,6,29,35,2012B10B07
15364,4,1,10,8,0,0,0,3,0.42,0.4242,0.67,0.1343,11,51,62,2012B10B07
15365,4,1,10,9,0,0,0,3,0.4,0.4091,0.71,0.1343,16,70,86,2012B10B07
15366,4,1,10,10,0,0,0,2,0.42,0.4242,0.67,0.194,41,144,185,2012B10B07
15367,4,1,10,11,0,0,0,2,0.42,0.4242,0.71,0.1045,76,260,336,2012B10B07
15368,4,1,10,12,0,0,0,2,0.42,0.4242,0.71,0,100,292,392,2012B10B07
15369,4,1,10,13,0,0,0,2,0.44,0.4394,0.72,0.0896,80,240,320,2012B10B07
15370,4,1,10,14,0,0,0,2,0.44,0.4394,0.67,0,71,243,314,2012B10B07
15371,4,1,10,15,0,0,0,3,0.42,0.4242,0.77,0.1343,74,232,306,2012B10B07
15372,4,1,10,16,0,0,0,3,0.4,0.4091,0.82,0.1642,87,246,333,2012B10B07
15373,4,1,10,17,0,0,0,3,0.4,0.4091,0.82,0.2239,35,122,157,2012B10B07
15374,4,1,10,18,0,0,0,3,0.4,0.4091,0.82,0.194,24,82,106,2012B10B07
15375,4,1,10,19,0,0,0,2,0.4,0.4091,0.82,0.1045,17,97,114,2012B10B07
15376,4,1,10,20,0,0,0,1,0.4,0.4091,0.82,0.1343,19,97,116,2012B10B07
15377,4,1,10,21,0,0,0,1,0.38,0.3939,0.87,0.1045,22,91,113,2012B10B07
15378,4,1,10,22,0,0,0,1,0.38,0.3939,0.87,0.1343,7,72,79,2012B10B07
15379,4,1,10,23,0,0,0,1,0.36,0.3485,0.93,0.1343,12,68,80,2012B10B07
15380,4,1,10,0,1,1,0,1,0.38,0.3939,0.76,0.2836,7,44,51,2012B10B08
15381,4,1,10,1,1,1,0,1,0.34,0.3333,0.87,0.1642,2,35,37,2012B10B08
15382,4,1,10,2,1,1,0,1,0.34,0.3333,0.81,0.194,3,12,15,2012B10B08
15383,4,1,10,3,1,1,0,1,0.34,0.3485,0.81,0.1045,2,8,10,2012B10B08
15384,4,1,10,4,1,1,0,1,0.32,0.3333,0.87,0.1343,1,6,7,2012B10B08
15385,4,1,10,5,1,1,0,1,0.34,0.3182,0.76,0.2239,2,17,19,2012B10B08
15386,4,1,10,6,1,1,0,1,0.34,0.3485,0.76,0.1045,5,54,59,2012B10B08
15387,4,1,10,7,1,1,0,2,0.34,0.3333,0.76,0.1642,3,151,154,2012B10B08
15388,4,1,10,8,1,1,0,2,0.36,0.3485,0.71,0.2239,23,374,397,2012B10B08
15389,4,1,10,9,1,1,0,2,0.38,0.3939,0.66,0.1642,59,273,332,2012B10B08
15390,4,1,10,10,1,1,0,2,0.38,0.3939,0.68,0.1343,69,229,298,2012B10B08
15391,4,1,10,11,1,1,0,2,0.4,0.4091,0.62,0.0896,72,236,308,2012B10B08
15392,4,1,10,12,1,1,0,2,0.42,0.4242,0.63,0.1642,74,267,341,2012B10B08
15393,4,1,10,13,1,1,0,2,0.42,0.4242,0.62,0.194,82,323,405,2012B10B08
15394,4,1,10,14,1,1,0,2,0.42,0.4242,0.58,0.1045,121,299,420,2012B10B08
15395,4,1,10,15,1,1,0,3,0.42,0.4242,0.58,0.194,76,294,370,2012B10B08
15396,4,1,10,16,1,1,0,3,0.42,0.4242,0.58,0.194,61,316,377,2012B10B08
15397,4,1,10,17,1,1,0,2,0.42,0.4242,0.66,0.2537,81,416,497,2012B10B08
15398,4,1,10,18,1,1,0,2,0.42,0.4242,0.66,0.2836,41,415,456,2012B10B08
15399,4,1,10,19,1,1,0,2,0.4,0.4091,0.71,0.2537,38,333,371,2012B10B08
15400,4,1,10,20,1,1,0,3,0.4,0.4091,0.71,0.2239,20,207,227,2012B10B08
15401,4,1,10,21,1,1,0,2,0.4,0.4091,0.76,0.2239,17,134,151,2012B10B08
15402,4,1,10,22,1,1,0,3,0.4,0.4091,0.76,0.2537,6,101,107,2012B10B08
15403,4,1,10,23,1,1,0,2,0.4,0.4091,0.71,0.2239,9,60,69,2012B10B08
15404,4,1,10,0,0,2,1,2,0.38,0.3939,0.82,0.2239,9,22,31,2012B10B09
15405,4,1,10,1,0,2,1,3,0.36,0.3485,0.87,0.2239,0,13,13,2012B10B09
15406,4,1,10,2,0,2,1,3,0.36,0.3333,0.87,0.2537,2,5,7,2012B10B09
15407,4,1,10,3,0,2,1,3,0.36,0.3333,0.87,0.2836,0,3,3,2012B10B09
15408,4,1,10,4,0,2,1,3,0.36,0.3485,0.87,0.1642,1,6,7,2012B10B09
15409,4,1,10,5,0,2,1,2,0.38,0.3939,0.82,0.194,0,19,19,2012B10B09
15410,4,1,10,6,0,2,1,2,0.38,0.3939,0.82,0.2537,2,141,143,2012B10B09
15411,4,1,10,7,0,2,1,1,0.38,0.3939,0.83,0.2537,5,357,362,2012B10B09
15412,4,1,10,8,0,2,1,2,0.42,0.4242,0.8,0.194,15,698,713,2012B10B09
15413,4,1,10,9,0,2,1,2,0.42,0.4242,0.77,0.2239,37,345,382,2012B10B09
15414,4,1,10,10,0,2,1,2,0.44,0.4394,0.75,0.2239,33,131,164,2012B10B09
15415,4,1,10,11,0,2,1,2,0.48,0.4697,0.69,0.194,37,156,193,2012B10B09
15416,4,1,10,12,0,2,1,2,0.48,0.4697,0.69,0.194,43,217,260,2012B10B09
15417,4,1,10,13,0,2,1,2,0.5,0.4848,0.67,0.1343,54,184,238,2012B10B09
15418,4,1,10,14,0,2,1,2,0.54,0.5152,0.64,0.194,43,201,244,2012B10B09
15419,4,1,10,15,0,2,1,2,0.52,0.5,0.63,0.1642,59,195,254,2012B10B09
15420,4,1,10,16,0,2,1,2,0.5,0.4848,0.72,0.1642,70,354,424,2012B10B09
15421,4,1,10,17,0,2,1,2,0.52,0.5,0.68,0.1642,73,733,806,2012B10B09
15422,4,1,10,18,0,2,1,2,0.5,0.4848,0.72,0.2239,26,758,784,2012B10B09
15423,4,1,10,19,0,2,1,2,0.5,0.4848,0.72,0.1642,31,483,514,2012B10B09
15424,4,1,10,20,0,2,1,2,0.5,0.4848,0.72,0.1642,30,330,360,2012B10B09
15425,4,1,10,21,0,2,1,2,0.48,0.4697,0.77,0.1343,16,209,225,2012B10B09
15426,4,1,10,22,0,2,1,2,0.48,0.4697,0.77,0.0896,7,155,162,2012B10B09
15427,4,1,10,23,0,2,1,2,0.48,0.4697,0.77,0.0896,8,76,84,2012B10B09
15428,4,1,10,0,0,3,1,2,0.46,0.4545,0.88,0.0896,0,33,33,2012B10B10
15429,4,1,10,1,0,3,1,2,0.46,0.4545,0.88,0,2,6,8,2012B10B10
15430,4,1,10,2,0,3,1,2,0.46,0.4545,0.88,0,2,6,8,2012B10B10
15431,4,1,10,3,0,3,1,2,0.46,0.4545,0.88,0,0,6,6,2012B10B10
15432,4,1,10,4,0,3,1,2,0.46,0.4545,0.88,0.1045,0,6,6,2012B10B10
15433,4,1,10,5,0,3,1,2,0.46,0.4545,0.88,0.0896,2,38,40,2012B10B10
15434,4,1,10,6,0,3,1,2,0.46,0.4545,0.88,0.0896,3,172,175,2012B10B10
15435,4,1,10,7,0,3,1,1,0.46,0.4545,0.82,0.1045,9,498,507,2012B10B10
15436,4,1,10,8,0,3,1,1,0.5,0.4848,0.77,0.1642,33,806,839,2012B10B10
15437,4,1,10,9,0,3,1,1,0.54,0.5152,0.6,0.2836,35,331,366,2012B10B10
15438,4,1,10,10,0,3,1,1,0.56,0.5303,0.52,0.2985,27,190,217,2012B10B10
15439,4,1,10,11,0,3,1,1,0.54,0.5152,0.52,0.194,53,238,291,2012B10B10
15440,4,1,10,12,0,3,1,1,0.54,0.5152,0.56,0.2239,78,312,390,2012B10B10
15441,4,1,10,13,0,3,1,1,0.56,0.5303,0.49,0,60,237,297,2012B10B10
15442,4,1,10,14,0,3,1,1,0.6,0.6212,0.4,0.1642,63,208,271,2012B10B10
15443,4,1,10,15,0,3,1,1,0.6,0.6212,0.4,0.1642,58,261,319,2012B10B10
15444,4,1,10,16,0,3,1,1,0.6,0.6212,0.4,0.2239,92,474,566,2012B10B10
15445,4,1,10,17,0,3,1,1,0.58,0.5455,0.43,0.2239,91,857,948,2012B10B10
15446,4,1,10,18,0,3,1,2,0.56,0.5303,0.49,0.1642,57,787,844,2012B10B10
15447,4,1,10,19,0,3,1,2,0.56,0.5303,0.46,0.5821,32,534,566,2012B10B10
15448,4,1,10,20,0,3,1,1,0.52,0.5,0.48,0.4925,21,371,392,2012B10B10
15449,4,1,10,21,0,3,1,1,0.5,0.4848,0.51,0.3582,18,251,269,2012B10B10
15450,4,1,10,22,0,3,1,1,0.46,0.4545,0.55,0.2985,27,170,197,2012B10B10
15451,4,1,10,23,0,3,1,1,0.44,0.4394,0.58,0.194,17,119,136,2012B10B10
15452,4,1,10,0,0,4,1,1,0.44,0.4394,0.51,0.1343,1,41,42,2012B10B11
15453,4,1,10,1,0,4,1,1,0.44,0.4394,0.47,0.194,1,10,11,2012B10B11
15454,4,1,10,2,0,4,1,1,0.42,0.4242,0.5,0.1343,4,7,11,2012B10B11
15455,4,1,10,3,0,4,1,1,0.42,0.4242,0.47,0.2985,0,3,3,2012B10B11
15456,4,1,10,4,0,4,1,1,0.4,0.4091,0.5,0.2537,0,10,10,2012B10B11
15457,4,1,10,5,0,4,1,1,0.36,0.3485,0.5,0.1642,0,42,42,2012B10B11
15458,4,1,10,6,0,4,1,1,0.36,0.3485,0.5,0.1642,1,158,159,2012B10B11
15459,4,1,10,7,0,4,1,1,0.36,0.3333,0.5,0.2537,11,467,478,2012B10B11
15460,4,1,10,8,0,4,1,1,0.38,0.3939,0.46,0.3881,25,773,798,2012B10B11
15461,4,1,10,9,0,4,1,1,0.4,0.4091,0.43,0.3881,27,328,355,2012B10B11
15462,4,1,10,10,0,4,1,1,0.44,0.4394,0.41,0.3582,39,165,204,2012B10B11
15463,4,1,10,11,0,4,1,1,0.46,0.4545,0.36,0,76,175,251,2012B10B11
15464,4,1,10,12,0,4,1,1,0.46,0.4545,0.36,0,47,279,326,2012B10B11
15465,4,1,10,13,0,4,1,1,0.5,0.4848,0.31,0.1045,48,243,291,2012B10B11
15466,4,1,10,14,0,4,1,1,0.52,0.5,0.32,0.0896,78,270,348,2012B10B11
15467,4,1,10,15,0,4,1,1,0.52,0.5,0.34,0.1642,102,358,460,2012B10B11
